year,std_name,user_id,user_centroid_lat,user_centroid_lon,user_area,user_cropland,vol_deliv_cy,vol_deliv_cy_ag,vol_deliv_cy_mi,vol_deliv_wy,vol_deliv_wy_ag,vol_deliv_wy_mi,vol_maximum,vol_maximum_ag,vol_maximum_mi,pct_allocation,pct_allocation_ag,pct_allocation_mi,swp_deliveries,swp_deliveries_ag,swp_deliveries_mi,swp_maxvol,swp_maxvol_ag,swp_maxvol_mi,swp_basemax,swp_basemax_ag,swp_basemax_mi,swp_pctallo_ag,swp_pctallo_mi,cvp_deliveries_cy,cvp_deliveries_cy_ag,cvp_deliveries_cy_mi,cvp_deliveries_wy,cvp_deliveries_wy_ag,cvp_deliveries_wy_mi,cvp_maxvol,cvp_maxvol_ag,cvp_maxvol_mi,cvp_pctallo,cvp_pctallo_ag,cvp_pctallo_mi,loco_maxvol,loco_maxvol_ag,loco_maxvol_mi,loco_deliveries,loco_deliveries_ag,loco_deliveries_mi,rights_avgdivert,rights_avgdivert_ag,rights_avgdivert_mi,rights_pod_latitude,rights_pod_longitude,rights_min_year,rights_max_year,rights_mean_year,rights_med_year,rights_diversion_ag,rights_diversion_mi
2004,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
2005,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
2006,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
2007,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
2008,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,.60538638,.40000001,.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,.60538638,.40000001,.75,0,0,0,0,0,0,0,0,0,,,,,,,,
2009,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,.60538638,.40000001,.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,.60538638,.40000001,.75,0,0,0,0,0,0,0,0,0,,,,,,,,
2010,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
2011,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
2012,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
2013,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,.89670455,.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,.89670455,.75,1,0,0,0,0,0,0,0,0,0,,,,,,,,
2014,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,.29340908,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,.29340908,0,.5,0,0,0,0,0,0,0,0,0,,,,,,,,
2015,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,.14670454,0,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,.14670454,0,.25,0,0,0,0,0,0,0,0,0,,,,,,,,
2016,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
2017,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
2018,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
2019,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
2020,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,.64670455,.5,.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,.64670455,.5,.75,0,0,0,0,0,0,0,0,0,,,,,,,,
2021,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,.14670454,0,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,.14670454,0,.25,0,0,0,0,0,0,0,0,0,,,,,,,,
2022,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,.02934091,0,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,.02934091,0,.050000001,0,0,0,0,0,0,0,0,0,,,,,,,,
2023,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
2024,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
2025,"SHASTA LAKE, CITY OF",5717,40.7026073583,-122.411591686,.00977089673551,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4400,1818,2582,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
1981,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1982,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1983,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1984,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1985,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1986,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1987,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1988,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1989,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1990,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1991,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1992,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1993,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1994,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1995,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1996,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1997,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,1164.8,1164.8,0,1164.8,1164.8,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,467,467,0,467,467,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1998,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,974.79999,974.79999,0,974.79999,974.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,277,277,0,277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1999,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,1831.8,1831.8,0,1831.8,1831.8,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,1134,1134,0,1134,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2000,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,1697.8,1697.8,0,1697.8,1697.8,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2001,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,1201.8,1201.8,0,1201.8,1201.8,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,504,504,0,504,504,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2002,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,980.79999,980.79999,0,980.79999,980.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,283,283,0,283,283,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2003,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,1243.8,1243.8,0,1243.8,1243.8,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,546,546,0,546,546,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2004,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,1656.8,1656.8,0,1656.8,1656.8,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,959,959,0,959,959,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2005,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,943.79999,943.79999,0,943.79999,943.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,246,246,0,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2006,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2007,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2008,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2009,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2010,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,1297.2,0
2011,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,98.5,0
2012,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,98.5,0
2013,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2014,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2015,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2016,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2017,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2018,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2019,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2020,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2021,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2022,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2023,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2024,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,697.79999,697.79999,0,697.79999,697.79999,0,697.79999,697.79999,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
2025,"SIDDIQUI, JAVED & AMNA",5726,38.6622863319,-121.602653292,1.29696343873,1.219477867439132,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.79999,697.79999,0,38.66045,-121.60604,1918,1918,1918,1918,,
1981,SIERRA LAKES COUNTY W.D.,5733,39.2967381215,-120.387086242,9.911084962089999,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,138.8,0,138.8,39.294113,-120.38335,1964,1964,1964,1964,,
1982,SIERRA LAKES COUNTY W.D.,5733,39.2967381215,-120.387086242,9.911084962089999,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,138.8,0,138.8,39.294113,-120.38335,1964,1964,1964,1964,,
1983,SIERRA LAKES COUNTY W.D.,5733,39.2967381215,-120.387086242,9.911084962089999,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,138.8,0,138.8,39.294113,-120.38335,1964,1964,1964,1964,,
1984,SIERRA LAKES COUNTY W.D.,5733,39.2967381215,-120.387086242,9.911084962089999,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,138.8,0,138.8,39.294113,-120.38335,1964,1964,1964,1964,,
1985,SIERRA LAKES COUNTY W.D.,5733,39.2967381215,-120.387086242,9.911084962089999,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,138.8,0,138.8,39.294113,-120.38335,1964,1964,1964,1964,,
1986,SIERRA LAKES COUNTY W.D.,5733,39.2967381215,-120.387086242,9.911084962089999,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,138.8,0,138.8,39.294113,-120.38335,1964,1964,1964,1964,,
1987,SIERRA LAKES COUNTY W.D.,5733,39.2967381215,-120.387086242,9.911084962089999,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,138.8,0,138.8,39.294113,-120.38335,1964,1964,1964,1964,,
1988,SIERRA LAKES COUNTY W.D.,5733,39.2967381215,-120.387086242,9.911084962089999,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,138.8,0,138.8,39.294113,-120.38335,1964,1964,1964,1964,,
1989,SIERRA LAKES COUNTY W.D.,5733,39.2967381215,-120.387086242,9.911084962089999,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,138.8,0,138.8,39.294113,-120.38335,1964,1964,1964,1964,,
1990,SIERRA LAKES COUNTY W.D.,5733,39.2967381215,-120.387086242,9.911084962089999,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,138.8,0,138.8,39.294113,-120.38335,1964,1964,1964,1964,,
1991,SIERRA LAKES COUNTY W.D.,5733,39.2967381215,-120.387086242,9.911084962089999,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,138.8,0,138.8,39.294113,-120.38335,1964,1964,1964,1964,,
1992,SIERRA LAKES COUNTY W.D.,5733,39.2967381215,-120.387086242,9.911084962089999,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,138.8,0,138.8,39.294113,-120.38335,1964,1964,1964,1964,,
1993,SIERRA LAKES COUNTY W.D.,5733,39.2967381215,-120.387086242,9.911084962089999,0,138.8,0,138.8,138.8,0,138.8,138.8,0,138.8,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.8,0,138.8,39.294113,-120.38335,1964,1964,1964,1964,,
