year,std_name,user_id,huc8,vol_deliv_cy,vol_deliv_wy,vol_maximum,swp_deliveries,swp_maxvol,swp_basemax,cvp_deliveries_cy,cvp_deliveries_wy,cvp_maxvol,loco_maxvol,loco_deliveries,rights_avgdivert,vol_deliv_cy_ag,vol_deliv_cy_mi,vol_deliv_wy_ag,vol_deliv_wy_mi,vol_maximum_ag,vol_maximum_mi,pct_allocation,pct_allocation_ag,pct_allocation_mi,swp_deliveries_ag,swp_deliveries_mi,swp_maxvol_ag,swp_maxvol_mi,swp_basemax_ag,swp_basemax_mi,swp_pctallo_ag,swp_pctallo_mi,cvp_deliveries_cy_ag,cvp_deliveries_cy_mi,cvp_deliveries_wy_ag,cvp_deliveries_wy_mi,cvp_maxvol_ag,cvp_maxvol_mi,cvp_pctallo,cvp_pctallo_ag,cvp_pctallo_mi,loco_maxvol_ag,loco_maxvol_mi,loco_deliveries_ag,loco_deliveries_mi,rights_avgdivert_ag,rights_avgdivert_mi,rights_pod_latitude,rights_pod_longitude,rights_min_year,rights_max_year,rights_mean_year,rights_med_year,rights_diversion_ag,rights_diversion_mi,user_centroid_lon,user_centroid_lat,user_area,huc8_area,huc8_pctcrop
2023,"TAHOE SWISS VILLAGE UTILITIES, INC.",6682,16050101,398.89999,398.89999,398.89999,0,0,0,0,0,0,0,0,398.89999,,398.89999,,398.89999,,398.89999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,398.89999,39.101624,-120.16216,1912,1955,1933.4999,1933.5,,,-120.165758238,39.1050290085,1.27820477463,1259.92433042,.0000103148499999
2024,"TAHOE SWISS VILLAGE UTILITIES, INC.",6682,16050101,398.89999,398.89999,398.89999,0,0,0,0,0,0,0,0,398.89999,,398.89999,,398.89999,,398.89999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,398.89999,39.101624,-120.16216,1912,1955,1933.4999,1933.5,,,-120.165758238,39.1050290085,1.27820477463,1259.92433042,.0000103148499999
2025,"TAHOE SWISS VILLAGE UTILITIES, INC.",6682,16050101,,,,,,,0,0,0,0,0,398.89999,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,,0,,0,,398.89999,39.101624,-120.16216,1912,1955,1933.4999,1933.5,,,-120.165758238,39.1050290085,1.27820477463,1259.92433042,.0000103148499999
1981,TAMARACK SPRINGS M.W.C.,6532,18040010,,,,0,0,0,,,,0,0,4.5999999,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1982,TAMARACK SPRINGS M.W.C.,6532,18040010,,,,0,0,0,,,,0,0,4.5999999,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1983,TAMARACK SPRINGS M.W.C.,6532,18040010,,,,0,0,0,,,,0,0,4.5999999,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1984,TAMARACK SPRINGS M.W.C.,6532,18040010,,,,0,0,0,,,,0,0,4.5999999,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1985,TAMARACK SPRINGS M.W.C.,6532,18040010,,,,0,0,0,,,,0,0,4.5999999,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1986,TAMARACK SPRINGS M.W.C.,6532,18040010,,,,0,0,0,,,,0,0,4.5999999,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1987,TAMARACK SPRINGS M.W.C.,6532,18040010,,,,0,0,0,,,,0,0,4.5999999,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1988,TAMARACK SPRINGS M.W.C.,6532,18040010,,,,0,0,0,,,,0,0,4.5999999,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1989,TAMARACK SPRINGS M.W.C.,6532,18040010,,,,0,0,0,,,,0,0,4.5999999,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1990,TAMARACK SPRINGS M.W.C.,6532,18040010,,,,0,0,0,,,,0,0,4.5999999,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1991,TAMARACK SPRINGS M.W.C.,6532,18040010,,,,0,0,0,,,,0,0,4.5999999,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1992,TAMARACK SPRINGS M.W.C.,6532,18040010,,,,0,0,0,,,,0,0,4.5999999,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1993,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1994,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1995,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1996,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1997,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1998,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1999,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2000,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2001,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2002,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2003,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2004,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2005,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2006,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2007,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2008,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2009,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2010,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2011,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2012,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2013,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2014,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2015,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2016,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2017,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2018,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2019,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2020,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2021,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2022,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2023,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2024,TAMARACK SPRINGS M.W.C.,6532,18040010,4.5999999,4.5999999,4.5999999,0,0,0,0,0,0,0,0,4.5999999,,4.5999999,,4.5999999,,4.5999999,1,,1,,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
2025,TAMARACK SPRINGS M.W.C.,6532,18040010,,,,,,,0,0,0,0,0,4.5999999,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,,0,,0,,4.5999999,38.43924,-120.08907,1956,1956,1955.9999,1956,,,-120.081735282,38.4397288732,.120141546681,3101.99622232,.0891900782099999
1981,TARKE FAMILY,5889,18020104,,,,0,0,0,,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1982,TARKE FAMILY,5889,18020104,,,,0,0,0,,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1983,TARKE FAMILY,5889,18020104,,,,0,0,0,,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1984,TARKE FAMILY,5889,18020104,,,,0,0,0,,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1985,TARKE FAMILY,5889,18020104,,,,0,0,0,,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1986,TARKE FAMILY,5889,18020104,,,,0,0,0,,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1987,TARKE FAMILY,5889,18020104,,,,0,0,0,,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1988,TARKE FAMILY,5889,18020104,,,,0,0,0,,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1989,TARKE FAMILY,5889,18020104,,,,0,0,0,,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1990,TARKE FAMILY,5889,18020104,,,,0,0,0,,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1991,TARKE FAMILY,5889,18020104,,,,0,0,0,,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1992,TARKE FAMILY,5889,18020104,,,,0,0,0,,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1993,TARKE FAMILY,5889,18020104,1165,1165,2700,0,0,0,1165,1165,2700,0,0,0,1165,0,1165,0,2700,0,1,1,,0,0,0,0,0,0,0,0,1165,0,1165,0,2700,0,1,1,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1994,TARKE FAMILY,5889,18020104,934,934,2700,0,0,0,934,934,2700,0,0,0,934,0,934,0,2700,0,.60185188,.60185188,,0,0,0,0,0,0,0,0,934,0,934,0,2700,0,.60185188,.60185188,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1995,TARKE FAMILY,5889,18020104,155,155,2700,0,0,0,155,155,2700,0,0,0,155,0,155,0,2700,0,1,1,,0,0,0,0,0,0,0,0,155,0,155,0,2700,0,1,1,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1996,TARKE FAMILY,5889,18020104,1129,1129,2700,0,0,0,1129,1129,2700,0,0,0,1129,0,1129,0,2700,0,1,1,,0,0,0,0,0,0,0,0,1129,0,1129,0,2700,0,1,1,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1997,TARKE FAMILY,5889,18020104,600,600,2700,0,0,0,600,600,2700,0,0,0,600,0,600,0,2700,0,.96296299,.96296299,,0,0,0,0,0,0,0,0,600,0,600,0,2700,0,.96296299,.96296299,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1998,TARKE FAMILY,5889,18020104,196,196,2700,0,0,0,196,196,2700,0,0,0,196,0,196,0,2700,0,1,1,,0,0,0,0,0,0,0,0,196,0,196,0,2700,0,1,1,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
1999,TARKE FAMILY,5889,18020104,591,591,2700,0,0,0,591,591,2700,0,0,0,591,0,591,0,2700,0,1,1,,0,0,0,0,0,0,0,0,591,0,591,0,2700,0,1,1,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
2000,TARKE FAMILY,5889,18020104,265,265,2700,0,0,0,265,265,2700,0,0,0,265,0,265,0,2700,0,1,1,,0,0,0,0,0,0,0,0,265,0,265,0,2700,0,1,1,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
2001,TARKE FAMILY,5889,18020104,440,440,2700,0,0,0,440,440,2700,0,0,0,440,0,440,0,2700,0,.85185188,.85185188,,0,0,0,0,0,0,0,0,440,0,440,0,2700,0,.85185188,.85185188,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
2002,TARKE FAMILY,5889,18020104,153,153,2700,0,0,0,153,153,2700,0,0,0,153,0,153,0,2700,0,1,1,,0,0,0,0,0,0,0,0,153,0,153,0,2700,0,1,1,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
2003,TARKE FAMILY,5889,18020104,1302,1302,2700,0,0,0,1302,1302,2700,0,0,0,1302,0,1302,0,2700,0,1,1,,0,0,0,0,0,0,0,0,1302,0,1302,0,2700,0,1,1,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
2004,TARKE FAMILY,5889,18020104,3330,3330,2700,0,0,0,3330,3330,2700,0,0,0,3330,0,3330,0,2700,0,1,1,,0,0,0,0,0,0,0,0,3330,0,3330,0,2700,0,1,1,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
2005,TARKE FAMILY,5889,18020104,1152,1152,2700,0,0,0,1152,1152,2700,0,0,0,1152,0,1152,0,2700,0,1,1,,0,0,0,0,0,0,0,0,1152,0,1152,0,2700,0,1,1,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
2006,TARKE FAMILY,5889,18020104,1075,1075,2700,0,0,0,1075,1075,2700,0,0,0,1075,0,1075,0,2700,0,1,1,,0,0,0,0,0,0,0,0,1075,0,1075,0,2700,0,1,1,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
2007,TARKE FAMILY,5889,18020104,1266,1266,2700,0,0,0,1266,1266,2700,0,0,0,1266,0,1266,0,2700,0,1,1,,0,0,0,0,0,0,0,0,1266,0,1266,0,2700,0,1,1,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
2008,TARKE FAMILY,5889,18020104,1202,1202,2700,0,0,0,1202,1202,2700,0,0,0,1202,0,1202,0,2700,0,.77777779,.77777779,,0,0,0,0,0,0,0,0,1202,0,1202,0,2700,0,.77777779,.77777779,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
2009,TARKE FAMILY,5889,18020104,1317,1317,2700,0,0,0,1317,1317,2700,0,0,0,1317,0,1317,0,2700,0,.77777779,.77777779,,0,0,0,0,0,0,0,0,1317,0,1317,0,2700,0,.77777779,.77777779,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
2010,TARKE FAMILY,5889,18020104,718,718,2700,0,0,0,718,718,2700,0,0,0,718,0,718,0,2700,0,1,1,,0,0,0,0,0,0,0,0,718,0,718,0,2700,0,1,1,0,0,0,0,0,0,0,,,,,,,,,-121.923558094,39.1686324343,2.29985478849,4876.70687662,.64443465325
